COREF,n_mentions,n_prop,n_pron,n_nom,top_text
2559,2,0,0,2,the Mace - man
9408,2,0,1,1,O dark - haired king that holds the world
9405,2,0,0,2,the company of the gods
9397,2,0,1,1,all us others
2598,2,0,0,2,The herald
10089,2,0,2,0,your
9388,2,0,2,0,you
9383,2,0,2,0,we
9380,2,0,0,2,all the immortals
1470,2,0,0,2,son of Peteos
9370,2,0,1,1,many warriors
2640,2,0,0,2,Jove the son of Saturn
9363,2,0,0,2,Apollo lord of the bow
2643,2,0,1,1,old Nestor whose counsel was ever truest
1463,2,0,0,2,their foes
2661,2,0,2,0,They
1461,2,0,0,2,son of Chalcodon
1432,2,0,1,1,the people that dwelt in Aspledon and Orchomenus the realm of Minyas
9228,2,0,2,0,You
2945,2,0,2,0,he
9076,2,0,1,1,"the two Ajaxes and Teucer , who is the finest archer of all the Achaeans , and is good also in a hand - to - hand fight"
3293,2,0,1,1,the sons of Antenor
9066,2,0,1,1,the brave man
3311,2,0,1,1,a huntsman
1369,2,0,0,2,peer of gods
3329,2,0,1,1,two princes
9039,2,0,0,2,the Cretans
903,2,2,0,0,Phalces
3368,2,0,2,0,He
1361,2,0,0,2,each one of them
3378,2,0,0,2,a bastard son of Priam
3396,2,0,2,0,they
3400,2,0,2,0,they
902,2,2,0,0,King Helenus
3426,2,0,1,1,Apisaon son of Phausius
3461,2,0,2,0,their
3510,2,0,2,0,his
3511,2,0,1,1,those who were on foot
3518,2,0,0,2,their leaders
8983,2,0,0,2,the famous bowman
8981,2,0,0,2,men who have ever fought desperately heretofore
3526,2,0,0,2,the third
3528,2,0,1,1,the hero Asius
3531,2,0,0,2,the valiant son of Anchises
9069,2,0,2,0,us
9084,2,0,0,2,Priam son of Dardanus
2963,2,0,2,0,he
1380,2,0,1,1,The chiefs about the son of Atreus
2968,2,0,1,1,Rhesus king of the Thracians
2976,2,0,2,0,them
9212,2,0,1,1,Such an one
1419,2,0,0,2,the Boeotians
9202,2,0,1,1,no king over so great a host as that of the Argives
1412,2,0,0,2,the chiefs and princes of the Danaans
9177,2,0,1,1,others of the Achaeans
3045,2,0,0,2,a good runner
3048,2,0,2,0,he
9160,2,0,2,0,him
916,2,2,0,0,Pasithea
915,2,2,0,0,Night
3059,2,0,1,1,a couple of well - trained hounds
3065,2,0,0,2,some other of the Achaeans
9125,2,0,0,2,both gods
1402,2,0,2,0,their
1391,2,0,0,2,their tribes
9118,2,0,1,1,my wedded wife
1383,2,0,1,1,the hosts of the Achaeans
9104,2,0,2,0,yourself
3220,2,0,1,1,"drivers who were lying on the plain , more useful now to vultures than to their wives"
9094,2,0,2,0,we
9087,2,0,1,1,the loveliest daughter of the son of Atreus
2501,2,0,0,2,her maids
10080,2,0,1,1,the maiden whom the sons of the Achaeans had awarded him
3536,2,0,0,2,the best man of them all
9754,2,0,1,1,these poor people
10026,2,0,0,2,The god of war
1893,2,0,0,2,they all of them
1898,2,0,0,2,his captains
1904,2,0,2,0,their
1922,2,0,1,1,his brave followers
1932,2,0,0,2,her child
1571,2,0,0,2,valiant warriors
1949,2,0,0,2,so many
10039,2,0,0,2,Twelve noble sons of Trojans
1966,2,0,1,1,his knights
1968,2,0,0,2,brave men
1998,2,0,0,2,slain and slayers
2462,2,0,1,1,his sons - in - law
9749,2,0,0,2,a fool
9746,2,0,0,2,parents
2017,2,0,0,2,son of Anthemion
9741,2,0,0,2,their brave allies
2030,2,0,0,2,son of Priam
1554,2,0,1,1,the great king Oeneus
2041,2,0,1,1,Jove ’s redoubtable daughter
2050,2,0,1,1,the two corpses
2054,2,0,0,2,many another
2057,2,0,0,2,scatheless
9721,2,0,2,0,our
9831,2,0,1,1,"men , whose numbers , courage , and self - reliance"
1858,2,0,1,1,both Trojans and Achaeans
1854,2,0,0,2,husband of lovely Helen
1598,2,0,1,1,"the girl Briseis , whom he had taken from Lyrnessus at his own great peril , when he had sacked Lyrnessus and Thebe"
1650,2,0,1,1,the shaggy mountain savages
9963,2,0,1,1,the old sea - god my father
1659,2,0,1,1,"Prothous , fleet of foot"
10000,2,0,0,2,our women
1680,2,0,1,1,the Arimi
9951,2,0,1,1,a righteous man
1705,2,0,2,0,she
1710,2,0,0,2,Pandarus son of Lycaon
9926,2,0,0,2,a sapling
9921,2,0,1,1,son of noble Peleus
9900,2,0,0,2,Antilochus son of Nestor
1752,2,0,0,2,the Carians
989,2,1,1,0,Thrasydemus
1759,2,0,0,2,a girl
1772,2,0,0,2,shepherds
9880,2,0,0,2,my good old friend
9876,2,0,1,1,the man I have killed
1798,2,0,0,2,son of Antenor
1799,2,0,0,2,the fairest of Priam ’s daughters
1805,2,0,1,1,him
1604,2,0,0,2,the mother of sheep
1824,2,0,1,1,both these heroes
1837,2,0,1,1,The attendants
9710,2,0,0,2,the dead
2082,2,0,1,1,the two sons of Dares
2084,2,0,2,0,his
9587,2,0,1,1,"The girl whom the sons of the Achaeans chose for me , whom I won as the fruit of my spear on having sacked a city"
9580,2,0,1,1,tired men
10065,2,0,2,0,our
9579,2,0,2,0,We
9577,2,0,1,1,the hard - pressed sons of the Achaeans
2307,2,0,0,2,a man both brave and of great stature
2311,2,0,0,2,captain of the Lycians
9564,2,0,1,1,All those who have been their champions
9560,2,0,2,0,we
9558,2,0,0,2,Peleus son of Aeacus
2326,2,0,0,2,comrade
9543,2,0,0,2,Danaan heroes
2360,2,0,0,2,the bravest and most in number
2361,2,0,0,2,wild boars of great strength and endurance
9534,2,0,0,2,your children
1514,2,0,0,2,commander
9523,2,0,1,1,your kinsman
2408,2,0,1,1,the nymph
9494,2,0,2,0,we
2417,2,0,2,0,they
9490,2,0,2,0,us
2434,2,0,1,1,"the Achaeans , who gave ground and ceased"
2445,2,0,2,0,they
2452,2,0,0,2,kinsmen
9586,2,0,1,1,one of my own rank
1530,2,0,0,2,Their captains
2088,2,0,1,1,each one of their chieftains
2277,2,0,0,2,their comrades
2102,2,0,1,1,"son of Antenor , who , though he was a bastard , had been brought up by Theano as one of her own children , for the love she bore her husband"
9698,2,0,2,0,us
969,2,1,1,0,Phylas
2120,2,0,0,2,a strong man
9681,2,0,1,1,my foes
9677,2,0,0,2,my people
2143,2,0,1,1,the two sons of Phaenops
967,2,2,0,0,Eudorus
2157,2,0,2,0,They
2176,2,0,0,2,her dear son
2177,2,0,0,2,some Danaan
2181,2,0,2,0,them
9658,2,0,2,0,we
965,2,2,0,0,Fair Polydora daughter of Peleus
2194,2,0,0,2,the Graces
9647,2,0,0,2,his close fighting followers
2212,2,0,0,2,her daughter
964,2,2,0,0,Balius
2236,2,0,0,2,their drivers
2248,2,0,0,2,those who were in the front rank
1535,2,0,0,2,son of Amarynceus
10052,2,0,2,0,our
9620,2,0,1,1,noble knight
8979,2,0,2,0,us
4445,2,0,1,1,many both men
3822,2,0,2,0,his
8896,2,0,1,1,a tired enemy
3830,2,0,0,2,peer of fleet Mars
8756,2,0,1,1,the ravening vultures
8768,2,0,1,1,A physician
8888,2,0,0,2,a friend
3720,2,0,0,2,their lord
8889,2,0,0,2,some oracle
3886,2,0,0,2,a mere child
3910,2,0,1,1,Grim Mars of awful voice
8800,2,0,2,0,them
876,2,2,0,0,Thootes
3660,2,0,1,1,even one who is in the bloom of youth
3633,2,0,0,2,the smith
8843,2,0,1,1,my man
8886,2,0,0,2,the better man of the two
892,2,1,1,0,Iron
8862,2,0,1,1,the last man
3818,2,0,0,2,Idomeneus captain of the Cretans
3587,2,0,0,2,no god
3564,2,0,0,2,mighty son of Pirithous
3553,2,0,1,1,the gatemen
3646,2,0,2,0,them
3666,2,0,1,1,both of them
9684,1,0,0,1,Jove ’s son Sarpedon
9694,1,0,0,1,all the Danaans whom we have speared at the ships
7298,1,0,0,1,no man who fights with gods
9696,1,0,0,1,the men you have always been
7321,1,0,0,1,"the son of Tydeus , who would now fight even with father Jove , and draw him out of the battle"
730,1,1,0,0,Astyalus
10453,1,0,1,0,us
7318,1,0,0,1,blood - stained stormer of cities
9682,1,0,1,0,our
9692,1,0,0,1,he who was at once the right and might of Lycia
9683,1,0,0,1,our prince
7312,1,0,0,1,a warrior
7302,1,0,0,1,daughter of Adrestus
10049,1,0,0,1,wife to you who reign in heaven
10454,1,0,0,1,the offspring of Saturn ’s son
10200,1,0,0,1,war ’s steward
8651,1,0,0,1,the Paeonian bowmen
7308,1,0,0,1,some one of the Achaean women
10163,1,0,1,0,us
7305,1,0,0,1,Diomed the bravest of the Achaeans
7304,1,0,0,1,her wedded lord
7307,1,0,0,1,the Cyprian
7330,1,0,0,1,neither people
9680,1,0,0,1,one who is in distress
1005,1,1,0,0,Deisenor
7361,1,0,0,1,"my own brave and lion - hearted father , who came here for the horses of Laomedon"
7360,1,0,0,1,old his children
10447,1,0,0,1,Great son of Peleus
8638,1,0,0,1,the other councillors
7359,1,0,0,1,those who were of old his children
10204,1,0,0,1,"no man hold back , waiting for a second summons"
7358,1,0,0,1,son of aegis - bearing Jove
7357,1,0,0,1,a man of peace
7355,1,0,0,1,councillor of the Lycians
966,1,1,0,0,Perieres
9660,1,0,0,1,some other of the gods
10449,1,0,0,1,captain of the Paeonians
735,1,1,0,0,Melanthus
9663,1,0,0,1,many sons of gods fighting round the city of Troy
7344,1,0,0,1,men caught in the meshes of a net
8806,1,0,0,1,to whom there was a debt owing should come
7340,1,0,0,1,my Lycian soldiers
9664,1,0,0,1,sons of gods
734,1,1,0,0,Elatus
9673,1,0,0,1,a valiant soldier
8647,1,0,0,1,the Trojan troops
8648,1,0,1,0,you
7335,1,0,1,0,we
7334,1,0,0,1,brothers - in - law
9678,1,0,0,1,O king from your seat
8653,1,0,0,1,the noble Pelasgi
733,1,1,0,0,Ablerus
1045,1,1,0,0,BOOK XX
7328,1,0,0,1,our brave comrade
8652,1,0,0,1,the Leleges
8977,1,0,1,0,him
10455,1,0,0,1,Saturn ’s son
9719,1,0,0,1,the whole crew
1020,1,1,0,0,Amphinome
723,1,1,0,0,Teuthranus
8796,1,0,0,1,the valiant son of Hypeirochus
7234,1,0,0,1,my band of Trojans
8797,1,0,0,1,a dweller in Elis
972,1,1,0,0,"god of the Pelasgi , who dwellest afar , you who hold wintry Dodona"
724,1,1,0,0,Calesius
7295,1,0,0,1,the gods that dwell in Olympus
9715,1,0,1,0,we
10488,1,0,0,1,the best man among the Trojans
10486,1,0,0,1,none of the other dwellers on Olympus
9713,1,0,0,1,a far better man than you are
10484,1,0,0,1,none of the gods
725,1,1,0,0,Dresus
8795,1,0,0,1,the men of Elis
7224,1,0,0,1,a god who is angry with me
10041,1,0,0,1,fair women of Troy
7222,1,0,0,1,"some god by his side who is shrouded in a cloud of darkness , and who turned my arrow aside when it had hit him"
7221,1,0,0,1,the man I say he is
722,1,1,0,0,Axylus
7217,1,0,0,1,"some god who is angry with the Trojans about their sacrifices , and has set his hand against them in his displeasure"
9727,1,0,1,0,their
10493,1,0,0,1,"some swineherd ’s boy , who gets carried down a torrent while trying to cross it during a storm"
10495,1,0,0,1,two gods
9729,1,0,0,1,Poor wretch
7213,1,0,0,1,no man here
7212,1,0,0,1,an archer
8790,1,0,0,1,our most valiant chieftains
9731,1,0,0,1,your fool
8663,1,0,0,1,any mortal man
721,1,1,0,0,Eussorus
7250,1,0,0,1,their own driver
866,1,1,0,0,Hero Eurypylus
7254,1,0,0,1,"both of them men of might the one a skilful archer , Pandarus son of Lycaon , the other , Aeneas , whose sire is Anchises , while his mother"
7271,1,0,0,1,silly women
7294,1,0,0,1,"Daring , headstrong , evildoer who recked not of his sin in shooting the gods that dwell in Olympus"
7292,1,0,0,1,the son of aegis - bearing Jove
7291,1,0,0,1,this same man
7363,1,0,0,1,few men
10458,1,0,0,1,son of Aeacus ruler over the many Myrmidons
7289,1,0,0,1,the sons of Aloeus
7288,1,0,0,1,stepmother to the sons of Aloeus
10459,1,0,0,1,the many Myrmidons
7286,1,0,0,1,children of Aloeus
7283,1,0,0,1,We dwellers in Olympus
970,1,1,0,0,Maemalus
728,1,1,0,0,Abarbarea
10465,1,0,0,1,"Jove the son of Saturn , with whom not even King Achelous can compare , nor the mighty stream of deep - flowing Oceanus , from whom all rivers and seas with all springs and deep wells proceed"
9700,1,0,0,1,a good dancer
9701,1,0,0,1,every one who comes against you
7255,1,0,0,1,men of might
10476,1,0,0,1,O captain of your host
9702,1,0,0,1,a mortal like myself
9705,1,0,0,1,the dead body
7269,1,0,0,1,one or other of you
9707,1,0,0,1,"the two fleet messengers , Death"
10481,1,0,0,1,lord of the silver bow
7262,1,0,0,1,a race that knows neither flight nor fear
8654,1,0,0,1,proud Mysians
7261,1,0,1,0,us
8798,1,0,0,1,the country people around him
726,1,1,0,0,Aesepus
10048,1,0,0,1,another person
7257,1,0,0,1,a skilful archer
10482,1,0,1,0,them
7290,1,0,0,1,the mighty son of Amphitryon
10445,1,0,0,1,the Achaeans whom you have slain while I held aloof from battle
10446,1,0,0,1,the parents whose son stands up against me
10069,1,0,0,1,Me alone of the marine goddesses
7479,1,0,0,1,our council
748,1,1,0,0,Cisseus
9548,1,0,0,1,helpers
10410,1,0,0,1,your suppliant
7484,1,0,0,1,those fathers whose sons face my might
7487,1,0,0,1,son of Dryas
8593,1,0,0,1,man under the yoke
10403,1,0,0,1,other Trojans
954,1,1,0,0,Protiaon
9539,1,0,0,1,our councillors
10407,1,0,1,0,they
7493,1,0,0,1,the gods who live at ease
8592,1,0,0,1,his ready helper
8834,1,0,0,1,the companies of foot soldiers
955,1,1,0,0,Perimedes
10067,1,0,0,1,another goddess in Olympus
9557,1,0,0,1,Menoetius son of Actor
10416,1,0,0,1,daughter of aged Altes
7470,1,0,0,1,their great champion
10419,1,0,0,1,many other women
7469,1,0,0,1,"even their great champion Achilles , son of a goddess though he be , as we do this man"
8598,1,0,1,0,we
86,1,1,0,0,Helice
956,1,1,0,0,the Phoceans
860,1,1,0,0,wise Arsinous
9563,1,0,0,1,foremost champion of the Achaeans
8602,1,0,0,1,a good scout
9566,1,0,0,1,Brave Diomed son of Tydeus
883,1,1,0,0,BOOK XIII
7459,1,0,0,1,"twelve yearling heifers that have never yet felt the goad , in the temple of the goddess , if she will take pity on the town , with the wives and little ones of the Trojans , and keep the son of Tydeus from falling on the goodly city of Ilius"
9567,1,0,0,1,skilled apothecaries
1007,1,1,0,0,Leiocritus
9535,1,0,0,1,your wives
957,1,1,0,0,Laodamas
9501,1,0,0,1,one of their chieftains
7526,1,0,0,1,women who were the peers of men
9513,1,0,0,1,you Argives
10073,1,0,0,1,"one who was but mortal , and who now stays at home worn out with age"
9506,1,0,1,0,you
753,1,1,0,0,Phylomedusa
9504,1,0,1,0,our
10214,1,0,1,0,we
10402,1,0,0,1,any friend among the gods
7533,1,0,0,1,the valiant offspring of a god
950,1,1,0,0,Mastor
95,1,1,0,0,Alpheus
8585,1,0,0,1,you who spy out all my ways and who are with me in all my hardships
7543,1,0,0,1,three children
10401,1,0,0,1,worse man though I be
7524,1,0,0,1,the far - famed Solymi
10071,1,0,0,1,a mortal husband
952,1,1,0,0,Pisenor
7521,1,0,0,1,a human being
9521,1,0,0,1,worse men than ourselves
7516,1,0,0,1,his father - in - law
7515,1,0,0,1,the bearer
859,1,1,0,0,Phausius
9524,1,0,1,0,they
7513,1,0,0,1,an honourable man
9529,1,0,0,1,those who do not
7512,1,0,0,1,wife of Proetus
7510,1,0,0,1,heaven endowed with the most surpassing comeliness and beauty
10070,1,0,0,1,the marine goddesses
884,1,1,0,0,the Abians
7509,1,0,0,1,"a son named Glaucus , who was father to Bellerophon , whom heaven endowed with the most surpassing comeliness and beauty"
7508,1,0,0,1,the son of Aeolus
8828,1,0,0,1,willing soldiers
8608,1,0,1,0,them
7379,1,0,0,1,this unrighteous madman
9636,1,0,0,1,man enough to fight alone
9640,1,0,0,1,followers of Achilles son of Peleus
7405,1,0,0,1,"villain incarnate , first on one side and then on the other"
8808,1,0,0,1,we men of Pylus
7407,1,0,0,1,We gods
10439,1,0,1,0,we
10432,1,0,0,1,a noble father
7410,1,0,0,1,that mad termagant of a daughter
9631,1,0,0,1,lord of Dodona
9635,1,0,0,1,my squire
10051,1,0,1,0,them
8809,1,0,0,1,all our best men
1021,1,1,0,0,Doris
7413,1,0,0,1,the pestilent creature
7414,1,0,0,1,your daughter
7404,1,0,0,1,this raging madman
9644,1,0,1,0,we
8629,1,0,1,0,we
9645,1,0,0,1,"the son of Peleus , who is far the foremost man at the ships of the Argives — he , and his close fighting followers"
740,1,1,0,0,Aeolus
7397,1,0,0,1,the other Argives
8807,1,0,0,1,the leading Pylians
8632,1,0,0,1,"any other mortal man than Achilles himself , whose mother"
9648,1,0,0,1,The son of Atreus King Agamemnon
7392,1,0,0,1,no true son of Tydeus the son of Oeneus
10207,1,0,0,1,the Erinyes who dwell below
9652,1,0,0,1,a brave man upon the ground
9653,1,0,0,1,the lot of Sarpedon whom I love so dearly to perish by the hand of Patroclus
7383,1,0,1,0,your
10444,1,0,0,1,a man of you
9657,1,0,0,1,"a mortal man , whose doom has long been fated , out of the jaws of death"
7207,1,0,0,1,your knightly father
9632,1,0,0,1,your prophets
7417,1,0,0,1,the gods in Olympus
1016,1,1,0,0,Glauce
10422,1,0,0,1,your brave and noble comrade
1006,1,1,0,0,Epytus
9594,1,0,1,0,your
9591,1,0,0,1,some common vagrant
8818,1,0,1,0,we
7444,1,0,0,1,the mainstays of the Trojans and Lycians
7445,1,0,0,1,the Trojans and Lycians
959,1,1,0,0,King Euphetes
8810,1,0,0,1,twelve sons
8612,1,0,0,1,some thief who would plunder the bodies of the dead
745,1,1,0,0,the Solymi
882,1,1,0,0,Thestor
7450,1,0,0,1,all our companies
10210,1,0,1,0,themselves
10213,1,0,0,1,many an Argive
10056,1,0,0,1,my cruel mother
961,1,1,0,0,BOOK XVI
7436,1,0,0,1,a man of them
8814,1,0,0,1,winners of prizes
9610,1,0,0,1,Juno ’s thundering husband
7433,1,0,0,1,a single one of them
7432,1,0,1,0,us
9614,1,0,0,1,the ever - living gods from Olympus
9618,1,0,0,1,not a single man of all the Trojans
7429,1,0,0,1,My good Menelaus
10054,1,0,0,1,an august and honoured goddess who has come here
8617,1,0,1,0,we
7421,1,0,0,1,the son of any other god
8813,1,0,0,1,their shepherds
7419,1,0,0,1,my own offspring
9627,1,0,0,1,Cruel son of Peleus
963,1,1,0,0,Moreover
9734,1,0,0,1,the son of Leto
9738,1,0,0,1,son of lovely Thetis
7205,1,0,0,1,that man
6981,1,0,1,0,thou
6974,1,0,0,1,the princes of the Trojans and Achaeans
9887,1,0,0,1,even a fool
10014,1,0,0,1,this fool
9884,1,0,0,1,"the foremost , Podes son of Eetion"
8753,1,0,0,1,son of Hippasus tamer of horses
9883,1,0,0,1,"a man brave among the foremost , Podes son of Eetion"
6982,1,0,0,1,ye who in the realms below chastise the soul of him that has broken his oath
8706,1,0,0,1,sons of Antimachus
6984,1,0,0,1,the soul of him that has broken his oath
9882,1,0,0,1,your own true comrade
9881,1,0,0,1,a soldier
8708,1,0,0,1,envoys
1002,1,1,0,0,the Cicons
9877,1,0,0,1,the noble comrade of Achilles
8752,1,0,0,1,the noble steeds
1019,1,1,0,0,Proto
6971,1,0,0,1,own brothers to myself
1001,1,1,0,0,noble Phrontis
875,1,1,0,0,Menon
9894,1,0,0,1,the dearest of his friends
9896,1,0,0,1,"a man among the Achaeans to send , for they and their chariots"
990,1,1,0,0,Panthous and Agenor
8749,1,0,0,1,"Far - famed Ulysses , insatiable of craft and toil"
6968,1,0,0,1,Pollux the mighty boxer
9902,1,0,0,1,leaders of the Argives
6967,1,0,1,0,you
9905,1,0,1,0,it
9909,1,0,0,1,we two behind you
991,1,1,0,0,Epeigeus
9917,1,0,0,1,the bravest of the Myrmidons
992,1,1,0,0,Sthenelaus
10592,1,0,0,1,our dear parents
6993,1,0,0,1,the brains of them who shall first sin against their oaths — of them and their children
8699,1,0,0,1,a thirteenth man
986,1,1,0,0,Ipheus
702,1,1,0,0,dread Enyo
9865,1,0,0,1,counsellor of the mail - clad Trojans
9862,1,0,0,1,no one else who can control and guide the immortal steeds so well as you can
7021,1,0,0,1,that brave man who was my husband
7023,1,0,0,1,a better man with hands and spear
1059,1,1,0,0,Laogonus
7026,1,0,1,0,us
9874,1,0,0,1,the two best men among the Trojans
9859,1,0,0,1,He who was your comrade
1058,1,1,0,0,Philetor
703,1,1,0,0,Anchialus
10192,1,0,0,1,Hector son of Priam slew
10575,1,0,0,1,that terrible man
9858,1,0,1,0,He
9866,1,0,0,1,son of Aeacus
8759,1,0,0,1,captain of your people
10590,1,0,0,1,"many a brave man of us still inside who will stand in front of our dear parents with our wives and children , to defend Ilius . Here therefore , huge and mighty warrior though you be , here shall you die . ” As he spoke his strong hand"
7018,1,0,0,1,the women of Troy
9869,1,0,0,1,the ranks of the Achaeans
7017,1,0,0,1,his slave
7014,1,0,1,0,Meonia
7013,1,0,0,1,some man whom you have taken up in Phrygia or fair Meonia
8700,1,0,0,1,a scout whom Hector and the other Trojans had sent as a spy upon our ships
987,1,1,0,0,Euippus
7009,1,0,1,0,thou
700,1,1,0,0,squire Mydon
6998,1,0,0,1,Trojans and Achaeans
8704,1,0,0,1,Our father
6996,1,0,0,1,the slaves of strangers
9872,1,0,0,1,Ajaxes captains of the Argives
9873,1,0,0,1,us living
6966,1,0,0,1,many other Achaeans whose names I could tell you
8725,1,0,0,1,Dardanian warriors
9923,1,0,0,1,daughters of Nereus
996,1,1,0,0,Elasus
997,1,1,0,0,Dymas
9965,1,0,0,1,the cunning workman Vulcan on high Olympus
6914,1,0,0,1,our children
8735,1,0,0,1,slanderer and seducer
6916,1,0,0,1,your former husband
8734,1,0,0,1,my helper
9958,1,0,0,1,your comrades
10005,1,0,1,0,their
9956,1,0,1,0,he
10618,1,0,0,1,their parents
6920,1,0,1,0,yonder
8733,1,0,0,1,any god who will stand by me too and be my helper
8744,1,0,0,1,the rest of the Danaans
6922,1,0,0,1,men taller by a head
6912,1,0,1,0,Achaeans
9973,1,0,0,1,the most furious of them all
8737,1,0,0,1,some silly boy
6911,1,0,0,1,"the wife of him who is the victor . ” Thus spoke the goddess , and Helen ’s heart yearned after her former husband , her city , and her parents"
691,1,1,0,0,Latona
9974,1,0,0,1,the dogs of Troy
9976,1,0,0,1,the royal spouse of Jove
9978,1,0,0,1,any other of the immortals who dwell on the snowy summits of Olympus
998,1,1,0,0,Zeus
9980,1,0,1,0,They
10623,1,0,0,1,the guardian of Trojan men
9982,1,0,0,1,"no man whose arms I can put on , save only the shield of Ajax son of Telamon"
9984,1,0,1,0,We
9987,1,0,0,1,the fainting sons of the Achaeans
6904,1,0,1,0,you
6903,1,0,1,0,we
6902,1,0,0,1,the others fight no more
6923,1,0,0,1,none so comely and so royal
9954,1,0,0,1,the best beloved of Jove
10617,1,0,0,1,us two who were their parents
6944,1,0,0,1,peers of men
6960,1,0,0,1,that great and goodly warrior whose head and broad shoulders tower above the rest of the Argives
8728,1,0,0,1,their best man
6958,1,0,0,1,a mere churl or simpleton
993,1,1,0,0,Ithaemenes
6957,1,0,0,1,a man unpractised in oratory
6956,1,0,0,1,the younger man of the two
6955,1,0,0,1,a man of few words
6953,1,0,0,1,the broader shouldered
9937,1,0,0,1,a mortal man
6952,1,0,0,1,the assembled Trojans
10610,1,0,0,1,the Trojans who have thronged within the city
9938,1,0,0,1,some mortal bride
10187,1,0,0,1,those that are with the host
6947,1,0,0,1,a man of great craft
9939,1,0,0,1,that son whom you can never welcome home
9952,1,0,0,1,a man like smoke
6942,1,0,0,1,their ally
10002,1,0,0,1,many a Trojan
9947,1,0,0,1,my other comrades of whom so many have been slain by mighty Hector
995,1,1,0,0,Dear Phoebus
6939,1,0,0,1,much horsemen
9950,1,0,0,1,gods and men
6937,1,0,0,1,child of good fortune
873,1,1,0,0,Pylon
6936,1,0,0,1,Happy son of Atreus
6935,1,0,0,1,brother - in - law
6934,1,0,0,1,a brave soldier
6933,1,0,0,1,a good king
6931,1,0,0,1,all the companions of my girlhood
6930,1,0,0,1,my darling daughter
9852,1,0,0,1,Priam
7034,1,0,1,0,you
9736,1,0,1,0,they
7161,1,0,0,1,picked men
9777,1,0,0,1,your own people born in Ilius
9774,1,0,0,1,A runaway like yourself
9773,1,0,1,0,we
7159,1,0,1,0,our
977,1,1,0,0,Cleobulus
8779,1,0,0,1,Machaon son of Aesculapius
7162,1,0,0,1,The men of Mycenae
717,1,1,0,0,Ochesius
7165,1,0,0,1,their envoy
8670,1,0,0,1,an open enemy
9768,1,0,0,1,no Danaan
10183,1,0,1,0,we
9767,1,0,0,1,a god befriends
9764,1,0,0,1,some Danaan who sees me
7155,1,0,0,1,no man like him
10511,1,0,1,0,us
1052,1,1,0,0,Hyllus
10523,1,0,1,0,we
9780,1,0,0,1,a man of less note
8679,1,0,0,1,some other god
9781,1,0,0,1,your guest
7148,1,0,0,1,the father of Telemachus
1054,1,1,0,0,Hippodamas
7144,1,0,0,1,ten columns of Achaeans
9782,1,0,0,1,comrade in arms
9783,1,0,0,1,the spoil and prey of the Danaans
7142,1,0,0,1,we councillors of the Achaeans
9787,1,0,0,1,men who are fighting for their country
10540,1,0,0,1,the younger of the two
7138,1,0,0,1,old men
8777,1,0,0,1,Noble son of Menoetius
7169,1,0,0,1,"a force of fifty youths with two captains — the godlike hero Maeon , son of Haemon , and Polyphontes , son of Autophonus"
7170,1,0,0,1,fifty youths
985,1,1,0,0,Pyris
8786,1,0,0,1,a terrible man
9744,1,0,0,1,the meanest soldier among the Danaans
9743,1,0,0,1,the proud sons of Panthous
7188,1,0,0,1,the son of lovely Thetis
7189,1,0,0,1,lovely Thetis
9742,1,0,0,1,The pard
7191,1,0,0,1,"bane of men , blood - stained stormer of cities"
1017,1,1,0,0,dark - eyed Halie
9762,1,0,0,1,Euphorbus son of Panthous
7197,1,0,0,1,the two Jove
974,1,1,0,0,Amphiclus
8582,1,0,0,1,no man more eager to face all kinds of danger
9737,1,0,0,1,Achilles son of Aeacus
7200,1,0,0,1,King Apollo
879,1,1,0,0,Pandion
10507,1,0,0,1,this savage creature who is now lording it as though he were a god
8666,1,0,1,0,you
8781,1,0,0,1,the wounded man
975,1,1,0,0,Maris
718,1,1,0,0,Sir
7179,1,0,0,1,even better men than our fathers
1018,1,1,0,0,Melite
9751,1,0,0,1,"whose wife you widowed in her bridal chamber , while you brought grief unspeakable on his parents"
867,1,1,0,0,Grenicus
9756,1,0,0,1,the noble son of Aeacus
7174,1,0,0,1,son of Autophonus
9758,1,0,0,1,an immortal mother
976,1,1,0,0,Amisodorus
9760,1,0,0,1,the noblest of the Trojans
7173,1,0,0,1,son of Haemon
7172,1,0,0,1,the godlike hero Maeon
7171,1,0,0,1,two captains
7136,1,0,1,0,us
7134,1,0,0,1,some other
9789,1,0,0,1,those who would attack it
7064,1,0,0,1,Brave son of Lycaon
7059,1,0,0,1,the rest of the gods
706,1,1,0,0,Coeranus
7061,1,0,0,1,the Trojan and Achaean hosts
8696,1,0,0,1,the twelve bravest of his companions
9833,1,0,0,1,all other Trojans
7063,1,0,0,1,the lord of battle
7069,1,0,0,1,a hecatomb of firstling lambs
10034,1,0,0,1,us both
9832,1,0,0,1,their people
707,1,1,0,0,Alcandrus
10563,1,0,0,1,any of Jove ’s wives
7072,1,0,0,1,our champion
10024,1,0,1,0,we
983,1,1,0,0,Epaltes
8697,1,0,0,1,his companions
9836,1,0,0,1,the supreme disposer
10023,1,0,1,0,them
7054,1,0,0,1,Saturn ’s eldest daughter
984,1,1,0,0,Damastor
7052,1,0,1,0,Mycenae
9845,1,0,0,1,a man beside this body
7050,1,0,1,0,ourselves
10564,1,0,0,1,Jove ’s wives
7049,1,0,0,1,his whole people
10568,1,0,0,1,everybody
7043,1,0,1,0,her
7040,1,0,0,1,all of us
704,1,1,0,0,Selagus
