chapter,method,text,character
20,chapter_all_gpt-4o-mini_individual,opens the door,Elizabeth
20,chapter_all_gpt-4o-mini_individual,passes towards the staircase,Elizabeth
20,chapter_all_gpt-4o-mini_individual,smiles,Elizabeth
20,chapter_all_gpt-4o-mini_individual,leaves the room quietly,Elizabeth
20,chapter_all_gpt-4o-mini_individual,raises his eyes from his book,Mr. Bennet
20,chapter_all_gpt-4o-mini_individual,fixes them on her face,Mr. Bennet
20,chapter_all_gpt-4o-mini_individual,enters the library,Mr. Bennet
20,chapter_all_gpt-4o-mini_individual,sends for Elizabeth,Mr. Bennet
20,chapter_all_gpt-4o-mini_individual,calls out as Elizabeth appears,Mr. Bennet
20,chapter_all_gpt-4o-mini_individual,insists upon her marrying him,Mr. Bennet
20,chapter_all_gpt-4o-mini_individual,requests free use of his understanding,Mr. Bennet
20,chapter_all_gpt-4o-mini_individual,requests to have the library to himself,Mr. Bennet
20,chapter_all_gpt-4o-mini_individual,enters the breakfast-room,Jane
20,chapter_all_gpt-4o-mini_individual,declines interfering,Jane
20,chapter_all_gpt-4o-mini_individual,comes to tell the same news,Kitty
20,chapter_all_gpt-4o-mini_individual,enters the breakfast-room,Kitty
20,chapter_all_gpt-4o-mini_individual,enters with an air more stately than usual,Mr. Collins
20,chapter_all_gpt-4o-mini_individual,inquires after herself and all her family,Mr. Collins
20,chapter_all_gpt-4o-mini_individual,flies to Charlotte,Lydia
20,chapter_all_gpt-4o-mini_individual,stands her ground,Lydia
20,chapter_all_gpt-4o-mini_individual,determines to hear all she can,Lydia
20,chapter_all_gpt-4o-mini_individual,arrives at the household,Charlotte Lucas
20,chapter_all_gpt-4o-mini_individual,meets Lydia in the vestibule,Charlotte Lucas
20,chapter_all_gpt-4o-mini_individual,walks to the window,Charlotte Lucas
20,chapter_all_gpt-4o-mini_individual,pretends not to hear,Charlotte Lucas
20,chapter_all_gpt-4o-mini_individual,dawdles about in the vestibule,Mrs. Bennet
20,chapter_all_gpt-4o-mini_individual,enters the breakfast-room,Mrs. Bennet
20,chapter_all_gpt-4o-mini_individual,hurries instantly to her husband,Mrs. Bennet
20,chapter_all_gpt-4o-mini_individual,rings the bell,Mrs. Bennet
20,chapter_all_gpt-4o-mini_individual,calls out as Elizabeth appears,Mrs. Bennet
20,chapter_all_gpt-4o-mini_individual,talks to Elizabeth again and again,Mrs. Bennet
20,chapter_all_gpt-4o-mini_individual,coaxes and threatens her by turns,Mrs. Bennet
20,chapter_all_gpt-4o-mini_individual,talks on without interruption,Mrs. Bennet
5,chapter_all_gpt-4o-mini_individual,removed with his family to a house about a mile from Meryton,Sir William Lucas
5,chapter_all_gpt-4o-mini_individual,declared that she would take away the bottle directly,Mrs. Bennet
4,chapter_all_gpt-4o-mini_individual,listened in silence,Elizabeth
4,chapter_all_gpt-4o-mini_individual,admired Mr. Bingley,Jane
4,chapter_all_gpt-4o-mini_individual,lived with her brother,Miss Bingley
4,chapter_all_gpt-4o-mini_individual,kept his house,Miss Bingley
4,chapter_all_gpt-4o-mini_individual,looked at Netherfield House,Mr. Bingley
4,chapter_all_gpt-4o-mini_individual,looked into it,Mr. Bingley
4,chapter_all_gpt-4o-mini_individual,took it immediately,Mr. Bingley
4,chapter_all_gpt-4o-mini_individual,considered his house as her home,Mrs. Hurst
21,chapter_all_gpt-4o-mini_individual,suffer from the uncomfortable feelings,Elizabeth
21,chapter_all_gpt-4o-mini_individual,walked to Meryton,Elizabeth
21,chapter_all_gpt-4o-mini_individual,listened with all the insensibility of distrust,Elizabeth
21,chapter_all_gpt-4o-mini_individual,saw her sister’s countenance change,Elizabeth
21,chapter_all_gpt-4o-mini_individual,felt an anxiety on the subject which drew off her attention,Elizabeth
21,chapter_all_gpt-4o-mini_individual,followed her upstairs,Elizabeth
21,chapter_all_gpt-4o-mini_individual,took out her letter,Elizabeth
21,chapter_all_gpt-4o-mini_individual,listened,Elizabeth
21,chapter_all_gpt-4o-mini_individual,shook her head,Elizabeth
21,chapter_all_gpt-4o-mini_individual,"represented to her sister, as forcibly as possible, what she felt on the subject",Elizabeth
21,chapter_all_gpt-4o-mini_individual,saw the happy effect,Elizabeth
21,chapter_all_gpt-4o-mini_individual,gained their own room,Jane
21,chapter_all_gpt-4o-mini_individual,taking out her letter,Jane
21,chapter_all_gpt-4o-mini_individual,putting the letter away,Jane
21,chapter_all_gpt-4o-mini_individual,read the first sentence aloud,Jane
21,chapter_all_gpt-4o-mini_individual,read it to you,Jane
21,chapter_all_gpt-4o-mini_individual,was gradually led to hope,Jane
21,chapter_all_gpt-4o-mini_individual,remained in a state of angry pride,Mr. Collins
21,chapter_all_gpt-4o-mini_individual,joined them on their entering the town,Wickham
21,chapter_all_gpt-4o-mini_individual,attended them to their aunt's,Wickham
21,chapter_all_gpt-4o-mini_individual,walked back with them to Longbourn,Wickham
21,chapter_all_gpt-4o-mini_individual,particularly attended to her,Wickham
21,chapter_all_gpt-4o-mini_individual,lamented it as exceedingly unlucky,Mrs. Bennet
21,chapter_all_gpt-4o-mini_individual,bewailed it,Mrs. Bennet
35,chapter_all_gpt-4o-mini_individual,awoke,Elizabeth
35,chapter_all_gpt-4o-mini_individual,resolved to indulge herself in air and exercise,Elizabeth
35,chapter_all_gpt-4o-mini_individual,turned up the lane,Elizabeth
35,chapter_all_gpt-4o-mini_individual,passed one of the gates into the ground,Elizabeth
35,chapter_all_gpt-4o-mini_individual,stopped at the gates and looked into the park,Elizabeth
35,chapter_all_gpt-4o-mini_individual,caught a glimpse of a gentleman,Elizabeth
35,chapter_all_gpt-4o-mini_individual,retreated,Elizabeth
35,chapter_all_gpt-4o-mini_individual,moved again towards the gate,Elizabeth
35,chapter_all_gpt-4o-mini_individual,took the letter,Elizabeth
35,chapter_all_gpt-4o-mini_individual,opened the letter,Elizabeth
35,chapter_all_gpt-4o-mini_individual,pursued her way along the lane,Elizabeth
35,chapter_all_gpt-4o-mini_individual,was walking in the grove,Mr. Darcy
35,chapter_all_gpt-4o-mini_individual,stepping forward with eagerness,Mr. Darcy
35,chapter_all_gpt-4o-mini_individual,holding out a letter,Mr. Darcy
35,chapter_all_gpt-4o-mini_individual,turned again into the plantation,Mr. Darcy
38,chapter_all_gpt-4o-mini_individual,walked down the garden,Elizabeth
38,chapter_all_gpt-4o-mini_individual,was attended to the carriage,Elizabeth
38,chapter_all_gpt-4o-mini_individual,took the opportunity of paying the parting civilities,Mr. Collins
38,chapter_all_gpt-4o-mini_individual,walked about the room,Mr. Collins
38,chapter_all_gpt-4o-mini_individual,handed her in,Mr. Collins
38,chapter_all_gpt-4o-mini_individual,followed,Maria Lucas
10,chapter_all_gpt-4o-mini_individual,joined their party in the drawing-room,Elizabeth
10,chapter_all_gpt-4o-mini_individual,took up some needlework,Elizabeth
10,chapter_all_gpt-4o-mini_individual,observing Mr. Darcy's eyes,Elizabeth
10,chapter_all_gpt-4o-mini_individual,turned over some music-books,Elizabeth
10,chapter_all_gpt-4o-mini_individual,smiled,Elizabeth
10,chapter_all_gpt-4o-mini_individual,ran gaily off,Elizabeth
10,chapter_all_gpt-4o-mini_individual,spent some hours of the morning with the invalid,Miss Bingley
10,chapter_all_gpt-4o-mini_individual,seated herself near Mr. Darcy,Miss Bingley
10,chapter_all_gpt-4o-mini_individual,moved with alacrity to the pianoforte,Miss Bingley
10,chapter_all_gpt-4o-mini_individual,seated herself at the pianoforte,Miss Bingley
10,chapter_all_gpt-4o-mini_individual,saw or suspected enough to be jealous,Miss Bingley
10,chapter_all_gpt-4o-mini_individual,walked together in the shrubbery,Miss Bingley
10,chapter_all_gpt-4o-mini_individual,was at piquet,Mr. Bingley
10,chapter_all_gpt-4o-mini_individual,resumed his game,Mr. Bingley
10,chapter_all_gpt-4o-mini_individual,walked together in the shrubbery,Mr. Bingley
10,chapter_all_gpt-4o-mini_individual,was at piquet,Mr. Hurst
10,chapter_all_gpt-4o-mini_individual,observed their game,Mr. Hurst
10,chapter_all_gpt-4o-mini_individual,was writing,Mr. Darcy
10,chapter_all_gpt-4o-mini_individual,applied to Miss Bingley and Elizabeth for the indulgence of some music,Mr. Darcy
10,chapter_all_gpt-4o-mini_individual,smiled,Mr. Darcy
10,chapter_all_gpt-4o-mini_individual,finished his letter,Mr. Darcy
10,chapter_all_gpt-4o-mini_individual,drew near Elizabeth,Mr. Darcy
10,chapter_all_gpt-4o-mini_individual,spent some hours of the morning with the invalid,Mrs. Hurst
10,chapter_all_gpt-4o-mini_individual,sang with her sister,Mrs. Hurst
10,chapter_all_gpt-4o-mini_individual,took the disengaged arm of Mr. Darcy,Mrs. Hurst
9,chapter_all_gpt-4o-mini_individual,passed the chief of the night in her sister’s room,Elizabeth
9,chapter_all_gpt-4o-mini_individual,sent a tolerable answer to the inquiries,Elizabeth
9,chapter_all_gpt-4o-mini_individual,requested to have a note sent to Longbourn,Elizabeth
9,chapter_all_gpt-4o-mini_individual,attended her mother and three daughters into the breakfast parlour,Elizabeth
9,chapter_all_gpt-4o-mini_individual,blushing for her mother,Elizabeth
9,chapter_all_gpt-4o-mini_individual,asked her if Charlotte Lucas had been at Longbourn since her coming away,Elizabeth
9,chapter_all_gpt-4o-mini_individual,longed to speak,Elizabeth
9,chapter_all_gpt-4o-mini_individual,returned instantly to Jane,Elizabeth
9,chapter_all_gpt-4o-mini_individual,turned silently away,Mr. Darcy
9,chapter_all_gpt-4o-mini_individual,smiled,Mr. Darcy
9,chapter_all_gpt-4o-mini_individual,arrived,Mr. Jones
9,chapter_all_gpt-4o-mini_individual,sat a little while with Jane,Jane
9,chapter_all_gpt-4o-mini_individual,directed her eye towards Mr. Darcy,Miss Bingley
9,chapter_all_gpt-4o-mini_individual,met them with hopes,Mr. Bingley
9,chapter_all_gpt-4o-mini_individual,replied that he never wished to leave the country,Mr. Bingley
9,chapter_all_gpt-4o-mini_individual,assured Lydia he was perfectly ready to keep his engagement,Mr. Bingley
9,chapter_all_gpt-4o-mini_individual,called yesterday with his father,Sir William Lucas
9,chapter_all_gpt-4o-mini_individual,would be at Meryton again,Colonel Forster
9,chapter_all_gpt-4o-mini_individual,put herself forward,Lydia
9,chapter_all_gpt-4o-mini_individual,addressed Mr. Bingley on the subject of the ball,Lydia
9,chapter_all_gpt-4o-mini_individual,declared herself satisfied,Lydia
9,chapter_all_gpt-4o-mini_individual,accompanied by her two youngest girls,Mrs. Bennet
9,chapter_all_gpt-4o-mini_individual,reached Netherfield soon after the family breakfast,Mrs. Bennet
9,chapter_all_gpt-4o-mini_individual,was profuse in her acknowledgments,Mrs. Bennet
9,chapter_all_gpt-4o-mini_individual,ordered her carriage,Mrs. Bennet
9,chapter_all_gpt-4o-mini_individual,departed,Mrs. Bennet
8,chapter_all_gpt-4o-mini_individual,retired to dress,Elizabeth
8,chapter_all_gpt-4o-mini_individual,returned directly to Jane,Elizabeth
8,chapter_all_gpt-4o-mini_individual,walked towards a table,Elizabeth
8,chapter_all_gpt-4o-mini_individual,stood between Mr. Bingley and his eldest sister,Elizabeth
8,chapter_all_gpt-4o-mini_individual,drew near the card-table,Elizabeth
8,chapter_all_gpt-4o-mini_individual,stationed herself between Mr. Bingley and his eldest sister,Elizabeth
8,chapter_all_gpt-4o-mini_individual,left the room,Elizabeth
8,chapter_all_gpt-4o-mini_individual,was sent for early in the morning,Mr. Jones
8,chapter_all_gpt-4o-mini_individual,began abusing her as soon as she was out of the room,Miss Bingley
8,chapter_all_gpt-4o-mini_individual,gave her hearty assent,Miss Bingley
8,chapter_all_gpt-4o-mini_individual,called them to order,Miss Bingley
8,chapter_all_gpt-4o-mini_individual,summoned Elizabeth to dinner,Mr. Bingley
8,chapter_all_gpt-4o-mini_individual,expressed his anxiety for Jane,Mr. Bingley
8,chapter_all_gpt-4o-mini_individual,invited Elizabeth to join them,Mr. Bingley
8,chapter_all_gpt-4o-mini_individual,offered to fetch her others,Mr. Bingley
8,chapter_all_gpt-4o-mini_individual,looked at her with astonishment,Mr. Hurst
8,chapter_all_gpt-4o-mini_individual,called them to order,Mr. Hurst
8,chapter_all_gpt-4o-mini_individual,expressed her thoughts about Jane's character,Mrs. Hurst
8,chapter_all_gpt-4o-mini_individual,laughed heartily,Mrs. Hurst
11,chapter_all_gpt-4o-mini_individual,ran up to her sister,Elizabeth
11,chapter_all_gpt-4o-mini_individual,attended her into the drawing-room,Elizabeth
11,chapter_all_gpt-4o-mini_individual,saw it all with great delight,Elizabeth
11,chapter_all_gpt-4o-mini_individual,was surprised,Elizabeth
11,chapter_all_gpt-4o-mini_individual,agreed to it immediately,Elizabeth
11,chapter_all_gpt-4o-mini_individual,turned away to hide a smile,Elizabeth
11,chapter_all_gpt-4o-mini_individual,was welcomed by her two friends,Jane
11,chapter_all_gpt-4o-mini_individual,"removed, at his desire, to the other side of the fireplace",Jane
11,chapter_all_gpt-4o-mini_individual,turned towards Darcy,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,walked about the room,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,succeeded in requiring an explanation,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,got up,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,threw aside her book,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,cast her eyes round the room,Miss Bingley
11,chapter_all_gpt-4o-mini_individual,bowed,Mr. Bingley
11,chapter_all_gpt-4o-mini_individual,made her a slight bow,Mr. Hurst
11,chapter_all_gpt-4o-mini_individual,stretched himself on one of the sofas,Mr. Hurst
11,chapter_all_gpt-4o-mini_individual,went to sleep,Mr. Hurst
11,chapter_all_gpt-4o-mini_individual,took up a book,Mr. Darcy
11,chapter_all_gpt-4o-mini_individual,closed his book,Mr. Darcy
11,chapter_all_gpt-4o-mini_individual,occupied in playing with her bracelets and rings,Mrs. Hurst
11,chapter_all_gpt-4o-mini_individual,joined now and then in her brother’s conversation,Mrs. Hurst
39,chapter_all_gpt-4o-mini_individual,drew near the appointed inn,Elizabeth
39,chapter_all_gpt-4o-mini_individual,listened as little as she could,Elizabeth
39,chapter_all_gpt-4o-mini_individual,saw directly that her father had not the smallest intention of yielding,Elizabeth
39,chapter_all_gpt-4o-mini_individual,"said voluntarily to Elizabeth, 'I am glad you are come back, Lizzy.'",Mr. Bennet
39,chapter_all_gpt-4o-mini_individual,sat some way below Mrs. Bennet,Jane
39,chapter_all_gpt-4o-mini_individual,looked out of a dining-room upstairs,Kitty
39,chapter_all_gpt-4o-mini_individual,drew up all the blinds,Kitty
39,chapter_all_gpt-4o-mini_individual,set out together from Gracechurch Street,Lydia
39,chapter_all_gpt-4o-mini_individual,displayed a table set out with cold meat,Lydia
39,chapter_all_gpt-4o-mini_individual,showed her purchases,Lydia
39,chapter_all_gpt-4o-mini_individual,added with perfect unconcern,Lydia
39,chapter_all_gpt-4o-mini_individual,dressed up Chamberlayne in woman’s clothes,Lydia
39,chapter_all_gpt-4o-mini_individual,laughed,Lydia
39,chapter_all_gpt-4o-mini_individual,endeavoured to amuse her companions all the way to Longbourn,Lydia
39,chapter_all_gpt-4o-mini_individual,was urgent with the rest of the girls to walk to Meryton,Lydia
39,chapter_all_gpt-4o-mini_individual,talked and laughed so loud,Lydia
39,chapter_all_gpt-4o-mini_individual,rejoiced to see Jane in undiminished beauty,Mrs. Bennet
13,chapter_all_gpt-4o-mini_individual,folded up the letter,Mr. Bennet
13,chapter_all_gpt-4o-mini_individual,examined and praised the hall,Mr. Collins
13,chapter_all_gpt-4o-mini_individual,examined and praised the dining-room,Mr. Collins
13,chapter_all_gpt-4o-mini_individual,examined and praised all its furniture,Mr. Collins
13,chapter_all_gpt-4o-mini_individual,sparkled her eyes,Mrs. Bennet
13,chapter_all_gpt-4o-mini_individual,rang the bell,Mrs. Bennet
13,chapter_all_gpt-4o-mini_individual,prepared to see him with a degree of composure,Mrs. Bennet
12,chapter_all_gpt-4o-mini_individual,wrote to her mother,Elizabeth
12,chapter_all_gpt-4o-mini_individual,urged Jane to borrow Mr. Bingley’s carriage,Elizabeth
12,chapter_all_gpt-4o-mini_individual,took leave of the whole party,Elizabeth
12,chapter_all_gpt-4o-mini_individual,welcomed his daughters home,Mr. Bennet
12,chapter_all_gpt-4o-mini_individual,was firm where she felt herself to be right,Jane
12,chapter_all_gpt-4o-mini_individual,had information for them,Kitty
12,chapter_all_gpt-4o-mini_individual,proposed the delay,Miss Bingley
12,chapter_all_gpt-4o-mini_individual,shook hands with Elizabeth,Miss Bingley
12,chapter_all_gpt-4o-mini_individual,embraced Jane,Miss Bingley
12,chapter_all_gpt-4o-mini_individual,was deep in the study of thorough bass and human nature,Mary
12,chapter_all_gpt-4o-mini_individual,had information for them,Lydia
12,chapter_all_gpt-4o-mini_individual,adhered to his book,Mr. Darcy
12,chapter_all_gpt-4o-mini_individual,wondered at their coming,Mrs. Bennet
16,chapter_all_gpt-4o-mini_individual,looked around him and admire,Mr. Collins
16,chapter_all_gpt-4o-mini_individual,sat down to whist,Mr. Collins
16,chapter_all_gpt-4o-mini_individual,walked into the room,Wickham
16,chapter_all_gpt-4o-mini_individual,seated himself,Wickham
16,chapter_all_gpt-4o-mini_individual,began the subject himself,Wickham
16,chapter_all_gpt-4o-mini_individual,inquired how far Netherfield was from Meryton,Wickham
16,chapter_all_gpt-4o-mini_individual,asked in a hesitating manner how long Mr. Darcy had been staying there,Wickham
16,chapter_all_gpt-4o-mini_individual,shook his head,Wickham
16,chapter_all_gpt-4o-mini_individual,began to speak on more general topics,Wickham
16,chapter_all_gpt-4o-mini_individual,observing Mr. Collins for a few moments,Wickham
16,chapter_all_gpt-4o-mini_individual,grew too much interested in the game,Lydia
16,chapter_all_gpt-4o-mini_individual,exclaimed after prizes,Lydia
16,chapter_all_gpt-4o-mini_individual,felt surprised,Elizabeth
16,chapter_all_gpt-4o-mini_individual,listened with all her heart,Elizabeth
16,chapter_all_gpt-4o-mini_individual,express her concern thereupon,Mrs. Philips
17,chapter_all_gpt-4o-mini_individual,related to Jane,Elizabeth
17,chapter_all_gpt-4o-mini_individual,thought with pleasure of dancing a great deal with Mr. Wickham,Elizabeth
17,chapter_all_gpt-4o-mini_individual,asked Mr. Collins whether he intended to accept Mr. Bingley’s invitation,Elizabeth
17,chapter_all_gpt-4o-mini_individual,accepted Mr. Collins’s proposal with as good a grace as she could,Elizabeth
17,chapter_all_gpt-4o-mini_individual,listened with astonishment and concern,Jane
17,chapter_all_gpt-4o-mini_individual,pictured to herself a happy evening in the society of her two friends,Jane
17,chapter_all_gpt-4o-mini_individual,came to give their personal invitation for the long expected ball at Netherfield,Miss Bingley
17,chapter_all_gpt-4o-mini_individual,paid little attention to the rest of the family,Miss Bingley
17,chapter_all_gpt-4o-mini_individual,rose from her seat with an activity,Miss Bingley
17,chapter_all_gpt-4o-mini_individual,hurried off as if eager to escape from Mrs. Bennet’s civilities,Miss Bingley
17,chapter_all_gpt-4o-mini_individual,came to give their personal invitation for the long expected ball at Netherfield,Mr. Bingley
17,chapter_all_gpt-4o-mini_individual,assured her family that she had no disinclination for it,Mary
17,chapter_all_gpt-4o-mini_individual,thought of dancing half the evening with Mr. Wickham,Lydia
17,chapter_all_gpt-4o-mini_individual,expressed his hope to be honoured with the hands of all his fair cousins in the course of the evening,Mr. Collins
17,chapter_all_gpt-4o-mini_individual,solicited Elizabeth’s hand for the two first dances especially,Mr. Collins
17,chapter_all_gpt-4o-mini_individual,chose to consider it as given in compliment to her eldest daughter,Mrs. Bennet
17,chapter_all_gpt-4o-mini_individual,was particularly flattered by receiving the invitation from Mr. Bingley himself,Mrs. Bennet
15,chapter_all_gpt-4o-mini_individual,observed Mr. Collins,Elizabeth
15,chapter_all_gpt-4o-mini_individual,related to Jane what she had seen pass between the two gentlemen,Elizabeth
15,chapter_all_gpt-4o-mini_individual,deigned to return a salutation,Mr. Darcy
15,chapter_all_gpt-4o-mini_individual,fixed his eyes on Elizabeth,Mr. Darcy
15,chapter_all_gpt-4o-mini_individual,followed Mr. Collins after breakfast,Mr. Bennet
15,chapter_all_gpt-4o-mini_individual,invited Mr. Collins to join his daughters in their walk,Mr. Bennet
15,chapter_all_gpt-4o-mini_individual,received Mr. Collins with very best politeness,Jane
15,chapter_all_gpt-4o-mini_individual,introduced Mr. Collins to Mrs. Philips,Jane
15,chapter_all_gpt-4o-mini_individual,led the way across the street,Kitty
15,chapter_all_gpt-4o-mini_individual,changed from Jane to Elizabeth,Mr. Collins
15,chapter_all_gpt-4o-mini_individual,followed Mr. Bennet after breakfast,Mr. Collins
15,chapter_all_gpt-4o-mini_individual,closed his large book,Mr. Collins
15,chapter_all_gpt-4o-mini_individual,attended the younger sisters' walk,Mr. Collins
15,chapter_all_gpt-4o-mini_individual,returned home and admired Mrs. Philips's manners and politeness,Mr. Collins
15,chapter_all_gpt-4o-mini_individual,protested that his apologies in quitting the room were perfectly needless,Mr. Collins
15,chapter_all_gpt-4o-mini_individual,rode on purpose to inquire after Miss Bennet,Mr. Bingley
15,chapter_all_gpt-4o-mini_individual,addressed Lydia and her sisters directly,Mr. Denny
15,chapter_all_gpt-4o-mini_individual,introduced Mr. Wickham,Mr. Denny
15,chapter_all_gpt-4o-mini_individual,expressed her surprise at the sudden return home of her nieces,Mrs. Philips
15,chapter_all_gpt-4o-mini_individual,walked to Meryton,Lydia
15,chapter_all_gpt-4o-mini_individual,pressed Mr. Denny and Mr. Wickham to come in,Lydia
15,chapter_all_gpt-4o-mini_individual,returned from town,Wickham
15,chapter_all_gpt-4o-mini_individual,addressed the ladies,Wickham
15,chapter_all_gpt-4o-mini_individual,touched his hat,Wickham
15,chapter_all_gpt-4o-mini_individual,stirred the fire,Mrs. Bennet
15,chapter_all_gpt-4o-mini_individual,treasured up the hint,Mrs. Bennet
29,chapter_all_gpt-4o-mini_individual,arose to receive them,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,examining the mother,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,turned her eyes on the daughter,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,sent them to one of the windows to admire the view,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,gave most gracious smiles,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,delivering her opinion on every subject,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,addressed a variety of questions,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,observed,Lady Catherine de Bourgh
29,chapter_all_gpt-4o-mini_individual,saw much to be pleased with,Elizabeth
29,chapter_all_gpt-4o-mini_individual,ascended the steps to the hall,Elizabeth
29,chapter_all_gpt-4o-mini_individual,found herself quite equal to the scene,Elizabeth
29,chapter_all_gpt-4o-mini_individual,could observe the three ladies before her,Elizabeth
29,chapter_all_gpt-4o-mini_individual,smiled,Elizabeth
29,chapter_all_gpt-4o-mini_individual,was seated between Charlotte and Miss de Bourgh,Elizabeth
29,chapter_all_gpt-4o-mini_individual,returned to the drawing-room,Elizabeth
29,chapter_all_gpt-4o-mini_individual,felt all the impertinence of her questions,Elizabeth
29,chapter_all_gpt-4o-mini_individual,answered them very composedly,Elizabeth
29,chapter_all_gpt-4o-mini_individual,sought to promote sisterly affection or delicacy of mind,Elizabeth
29,chapter_all_gpt-4o-mini_individual,came two or three times to their different doors,Mr. Collins
29,chapter_all_gpt-4o-mini_individual,"pointed out, with a rapturous air, the fine proportion and finished ornaments",Mr. Collins
29,chapter_all_gpt-4o-mini_individual,took his seat at the bottom of the table,Mr. Collins
29,chapter_all_gpt-4o-mini_individual,carved and ate,Mr. Collins
29,chapter_all_gpt-4o-mini_individual,praised with delighted alacrity,Mr. Collins
29,chapter_all_gpt-4o-mini_individual,sat on the edge of her chair,Miss de Bourgh
29,chapter_all_gpt-4o-mini_individual,"spoke very little, except in a low voice",Miss de Bourgh
29,chapter_all_gpt-4o-mini_individual,made a very low bow,Sir William Lucas
29,chapter_all_gpt-4o-mini_individual,took his seat without saying a word,Sir William Lucas
29,chapter_all_gpt-4o-mini_individual,was engaged in listening to Lady Catherine,Charlotte Lucas
29,chapter_all_gpt-4o-mini_individual,looked forward to her introduction at Rosings with apprehension,Maria Lucas
29,chapter_all_gpt-4o-mini_individual,sat on the edge of her chair,Maria Lucas
29,chapter_all_gpt-4o-mini_individual,pressed Miss de Bourgh to try some other dish,Mrs. Jenkinson
29,chapter_all_gpt-4o-mini_individual,was chiefly employed in watching how little Miss de Bourgh ate,Mrs. Jenkinson
29,chapter_all_gpt-4o-mini_individual,placed a screen in the proper direction before Miss de Bourgh's eyes,Mrs. Jenkinson
28,chapter_all_gpt-4o-mini_individual,smiled at the recollection of all that she had heard of its inhabitants,Elizabeth
28,chapter_all_gpt-4o-mini_individual,looked with wonder at her friend,Elizabeth
28,chapter_all_gpt-4o-mini_individual,opened the door,Elizabeth
28,chapter_all_gpt-4o-mini_individual,met Maria in the landing-place,Elizabeth
28,chapter_all_gpt-4o-mini_individual,ran down into the dining-room,Elizabeth
28,chapter_all_gpt-4o-mini_individual,appeared at the door,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,detained her some minutes at the gate,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,pointed out the neatness of the entrance,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,welcomed them a second time,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,invited them to take a stroll in the garden,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,led them through every walk and cross walk,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,numbered the fields in every direction,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,told how many trees there were in the most distant clump,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,would have led them round his two meadows,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,began to congratulate them on their good fortune,Mr. Collins
28,chapter_all_gpt-4o-mini_individual,accompanied Mr. Collins,Sir William Lucas
28,chapter_all_gpt-4o-mini_individual,was stationed in the doorway in earnest contemplation of the greatness before him,Sir William Lucas
28,chapter_all_gpt-4o-mini_individual,constantly bowed whenever Miss De Bourgh looked that way,Sir William Lucas
28,chapter_all_gpt-4o-mini_individual,took her sister and friend over the house,Charlotte Lucas
28,chapter_all_gpt-4o-mini_individual,ran upstairs in a violent hurry,Maria Lucas
28,chapter_all_gpt-4o-mini_individual,cried out to Elizabeth,Maria Lucas
28,chapter_all_gpt-4o-mini_individual,went down into the dining-room,Maria Lucas
14,chapter_all_gpt-4o-mini_individual,approved all the alterations he had been making,Lady Catherine de Bourgh
14,chapter_all_gpt-4o-mini_individual,suggest some herself,Lady Catherine de Bourgh
14,chapter_all_gpt-4o-mini_individual,glanced at Mr. Bennet,Elizabeth
14,chapter_all_gpt-4o-mini_individual,started a subject,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,listened to Mr. Collins with keen enjoyment,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,took his guest into the drawing-room,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,invited Mr. Collins to read aloud,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,accepted the challenge at backgammon,Mr. Bennet
14,chapter_all_gpt-4o-mini_individual,stared at Mr. Collins,Kitty
14,chapter_all_gpt-4o-mini_individual,assented to reading aloud,Mr. Collins
14,chapter_all_gpt-4o-mini_individual,started back on beholding the book,Mr. Collins
14,chapter_all_gpt-4o-mini_individual,laid aside his book,Mr. Collins
14,chapter_all_gpt-4o-mini_individual,seated himself at another table with Mr. Bennet,Mr. Collins
14,chapter_all_gpt-4o-mini_individual,prepared for backgammon,Mr. Collins
14,chapter_all_gpt-4o-mini_individual,drove by in her little phaeton and ponies,Miss de Bourgh
14,chapter_all_gpt-4o-mini_individual,exclaimed,Lydia
14,chapter_all_gpt-4o-mini_individual,gaped as Mr. Collins opened the volume,Lydia
