COREF,n_mentions,n_prop,n_pron,n_nom,top_text
8672,1,0,0,1,a very interesting person
9247,1,0,0,1,selfish men
831,1,0,0,1,this frenzied sibyl
6735,1,0,0,1,men of noble minds
8309,1,0,0,1,Unhappy creature
8311,1,0,0,1,"a "" king of shreds and patches"
8906,1,0,0,1,an experienced forester
749,1,0,0,1,"Werner's,--two men of very different modes of thinking , but whose opinions so far coincided , that both regarded commerce as the noblest calling"
8667,1,0,0,1,a genuine Amazon
673,1,0,1,0,our
8312,1,0,0,1,"this handsome , young , enviable gallant"
7676,1,0,0,1,the arch - fool
8314,1,0,0,1,"a lady of my friends , who wishes to remain a few days undiscovered . You shall know her history in due season"
8316,1,0,0,1,the beautiful spinster in person
7677,1,0,0,1,her faithless swain
8666,1,0,0,1,many a man
8317,1,0,0,1,your new acquaintance
9252,1,0,0,1,a sighing lover of me
9254,1,0,0,1,my pretty Mariana
8318,1,0,0,1,your old friend
926,1,0,0,1,the _ Amtmann
9246,1,0,0,1,no friend
6744,1,0,0,1,"the old Meister , who possessed that beautiful collection of pictures and statues"
8307,1,0,0,1,thy Felix
6739,1,0,0,1,my love
8676,1,0,0,1,no creature
9230,1,0,0,1,Lothario 's son
8674,1,0,1,0,they
9233,1,0,0,1,the children of our lovers
8284,1,0,0,1,good people
8286,1,0,0,1,my lord
8287,1,0,0,1,ministers of grace
8288,1,0,1,0,us
9234,1,0,0,1,our lovers
6760,1,0,0,1,some neighbor
7670,1,0,0,1,a dancing - girl in his troop
8290,1,0,0,1,a spirit of health
9239,1,0,1,0,them
924,1,0,0,1,intercessor
9241,1,0,0,1,scandalous creature
8293,1,0,0,1,royal Dane
6751,1,0,0,1,the best masters
8297,1,0,1,0,you
7671,1,0,0,1,an actress with whom he is intimate
7673,1,0,0,1,some other women whom he courts
9242,1,0,0,1,the fairest and the loveliest child in nature
9244,1,0,0,1,you gentlemen who know no want
6747,1,0,1,0,them
6710,1,0,0,1,a thoughtless fool
6743,1,0,0,1,"a grandson of the old Meister , who possessed that beautiful collection of pictures and statues"
6742,1,0,0,1,my beloved
6741,1,0,0,1,my soundly sleeping parents
6740,1,0,0,1,a prisoner that is secretly filing his irons asunder . I bid good - night to my soundly sleeping parents
8305,1,0,1,0,we
8665,1,0,0,1,a lady such as you will rarely see
7680,1,0,1,0,they
7679,1,0,1,0,us
6675,1,0,0,1,the parents of my bride
6683,1,0,0,1,a school - boy
8351,1,0,0,1,Every good society
9281,1,0,1,0,They
864,1,0,0,1,their conductors
8354,1,0,0,1,"genuine , powerful , cordial German"
8356,1,0,0,1,the _ faithless _ of the English
6678,1,0,0,1,collector
8357,1,0,0,1,a nation that can figure out so many shades of meaning by a single word
7751,1,0,0,1,the young bud
6677,1,0,0,1,clerk
8639,1,0,0,1,an unlucky creature
8362,1,0,0,1,a wise physician
6676,1,0,0,1,my bride
9284,1,0,0,1,"men whose intercourse , in every sense"
7684,1,0,0,1,One more forsaken woman in the world
8363,1,0,1,0,you
7746,1,0,0,1,the people whom you sent to my brother
7687,1,0,0,1,the fool
6669,1,0,1,0,Ours
8366,1,0,0,1,some children
9291,1,0,0,1,The trader
8636,1,0,1,0,your
837,1,0,0,1,the honest man
6663,1,0,0,1,dogs of knowledge
6661,1,0,0,1,managers
8912,1,0,0,1,this noble gentleman
9292,1,0,0,1,a prudent man
7692,1,0,0,1,my own deceiver
8348,1,0,0,1,neither manager
928,1,0,0,1,the downcast youth
8321,1,0,0,1,this lady in disguise
8652,1,0,0,1,our lawyer
8323,1,0,0,1,your Cecilias
8326,1,0,0,1,all the women in this world
8662,1,0,0,1,our equals
7763,1,0,0,1,the young and lively girl
9260,1,0,0,1,a stranger one
7681,1,0,1,0,they
8661,1,0,1,0,it
7682,1,0,0,1,the happy child
8656,1,0,0,1,a cunning knave
9269,1,0,0,1,the poor man
7683,1,0,1,0,they
7760,1,0,1,0,us
927,1,0,0,1,these new acquaintances
8333,1,0,0,1,a spectre
6688,1,0,1,0,us
9272,1,0,1,0,thou
8335,1,0,0,1,no eye
6694,1,0,1,0,"thyself,--then"
6693,1,0,0,1,active men
8336,1,0,0,1,this lovely creature
8337,1,0,0,1,no one else
8339,1,0,0,1,a high family
9273,1,0,0,1,the most unhappy man on earth
8911,1,0,0,1,our young friends
8650,1,0,0,1,her most intimate friends
8649,1,0,0,1,one of her most intimate friends
8346,1,0,0,1,spectator
9279,1,0,0,1,our people
767,1,0,0,1,any stranger that had the slightest connection with his house
7666,1,0,0,1,the new acquaintance
6767,1,0,0,1,a great amateur
9193,1,0,1,0,we
9190,1,0,0,1,this lovely girl
8208,1,0,0,1,those who have it not
686,1,0,0,1,each figure
6859,1,0,0,1,the nightingale
9191,1,0,1,0,"me,--with"
821,1,0,0,1,a small strolling company
6854,1,0,0,1,the gifted
685,1,0,0,1,The little troop
7774,1,0,0,1,the whisking shopman
6845,1,0,1,0,thou
6843,1,0,0,1,a friend of gods
6842,1,0,0,1,a prophet
6841,1,0,0,1,a teacher
9192,1,0,0,1,the man whose cruelty thou hadst not yet experienced
8210,1,0,0,1,any one to make pretensions to the spirit of a thing
9203,1,0,0,1,no bridegroom
6838,1,0,0,1,the lightly moved and all - conceiving spirit of the poet
8214,1,0,1,0,We
6835,1,0,0,1,all human beings
8215,1,0,1,0,them
6833,1,0,0,1,families
9195,1,0,1,0,thee
8223,1,0,0,1,"some gallant , useful man , who is dying of a chronical disease"
8698,1,0,0,1,a guiltless instrument
8226,1,0,0,1,this physician
8228,1,0,0,1,a great public
683,1,0,1,0,our
7650,1,0,1,0,we
8697,1,0,0,1,that noble gentleman
9196,1,0,0,1,my Felix
8205,1,0,0,1,most men
8699,1,0,0,1,a man whom I value more than any one I ever knew before
8203,1,0,0,1,very few
820,1,0,0,1,"a player,--a person who had parted lately from a small strolling company , and had staid in the place , and commenced teaching French"
8172,1,0,0,1,a dark - haired young man
8173,1,0,0,1,your fat Hamlets
8174,1,0,0,1,your well - fed prince
6890,1,0,0,1,the whole neighborhood
7775,1,0,0,1,the conceited merchant
8707,1,0,1,0,yours
9177,1,0,0,1,poor girl
8180,1,0,0,1,The novel - hero
9180,1,0,0,1,mein Herr
6889,1,0,1,0,us
8181,1,0,0,1,the Vicar of
9181,1,0,1,0,our
8940,1,0,0,1,the worthy gentleman
6883,1,0,0,1,the wretched whom necessity has rendered wise
6882,1,0,0,1,the poets
9183,1,0,0,1,your rival
7644,1,0,0,1,the friendly goddess Opportunity
8184,1,0,1,0,you
8704,1,0,0,1,a stranger tongue
8187,1,0,0,1,every educated man
7645,1,0,0,1,her crazed lover
9184,1,0,1,0,thou
8191,1,0,0,1,freemasons
8193,1,0,0,1,our fellow - laborers
6875,1,0,1,0,thyself
7648,1,0,0,1,my hard - hearted brother
9185,1,0,0,1,my one beloved friend
687,1,0,0,1,his own grandmother
8702,1,0,0,1,this gifted company of men
8230,1,0,0,1,pedlers
8234,1,0,0,1,a well - beloved child
6769,1,0,0,1,a lively boy
9225,1,0,1,0,thou
9221,1,0,0,1,"people , who themselves kept silence in regard to works of merit"
826,1,0,0,1,her daughter
6787,1,0,1,0,themselves
9222,1,0,0,1,our good Aurelia
9224,1,0,0,1,my dear child
8684,1,0,0,1,a dull companion
7664,1,0,0,1,this brat
8899,1,0,0,1,beautiful and lovely women
6785,1,0,0,1,great painters
6784,1,0,0,1,a lover of art
8265,1,0,0,1,Pretty maids
6783,1,0,0,1,"the ill - fated man that would consecrate himself to another , when the heart of that other"
8683,1,0,0,1,my guests
8267,1,0,1,0,our
868,1,0,0,1,the rustic bailiffs
9204,1,0,0,1,a lover
6775,1,0,0,1,his father 's bride
8271,1,0,1,0,their
7766,1,0,0,1,an honest young woman
9229,1,0,0,1,a person who invents untruths for her advantage
7764,1,0,0,1,men of all ranks
8275,1,0,0,1,the women you deserve
923,1,0,0,1,her parents
6772,1,0,0,1,that king
6658,1,0,0,1,"any creature whose morsel of bread is attended with such vexation , uncertainty , and toil"
8277,1,0,1,0,we
8279,1,0,1,0,They
8678,1,0,1,0,we
8280,1,0,1,0,we
8677,1,0,0,1,this precious lover
8259,1,0,0,1,the vintner
6789,1,0,0,1,a young person
8258,1,0,0,1,the seaman
6793,1,0,1,0,its
9205,1,0,1,0,thyself
8235,1,0,0,1,a pampered child of quality
8237,1,0,0,1,the guard
894,1,0,0,1,a person not without value in her own eyes
8939,1,0,0,1,his grand - uncle
8245,1,0,0,1,pretty one
8246,1,0,0,1,traffickers
8247,1,0,0,1,tradesmen
7658,1,0,0,1,a very stately person
8937,1,0,0,1,"a man for whom I had the greatest value , beside whom , and along with whom , I might expect a full , expanded , free , and profitable employment of my inborn tendency"
9208,1,0,1,0,our
869,1,0,0,1,the tender group
9209,1,0,0,1,the child which I carry under my heart
9210,1,0,0,1,no other man
8687,1,0,1,0,we
6812,1,0,0,1,the witch of Endor
6810,1,0,0,1,little fool
9211,1,0,1,0,they
7661,1,0,0,1,the papa
6807,1,0,0,1,the cold spectator
8936,1,0,0,1,the person whom he had so long been seeking for
9218,1,0,0,1,you gentlemen
8253,1,0,0,1,her cooks
7662,1,0,0,1,a very pretty fellow
6800,1,0,0,1,some such guide
680,1,0,0,1,view a perplexed multitude of span - long puppets
8257,1,0,0,1,the distant vintager
8685,1,0,0,1,My cook
6795,1,0,0,1,the god of this lower world
6659,1,0,0,1,the staff
838,1,0,0,1,"the son of one to whom he had so many obligations to depart without tasting of his hospitality , without remaining at least a night beneath his roof"
6656,1,0,0,1,the neighbor
8490,1,0,0,1,Good minds
9362,1,0,0,1,needle - woman
7734,1,0,0,1,our foolish brother
8492,1,0,0,1,his imitator
8493,1,0,0,1,"those do not act well , who , in a solitary , exclusive manner , follow moral cultivation by itself"
648,1,0,0,1,the little female officer
6478,1,0,0,1,our sisters
6477,1,0,0,1,males
6476,1,0,1,0,you
892,1,0,0,1,a few respectable citizens
6471,1,0,0,1,my good friends
8494,1,0,0,1,whose spirit strives for a development of that kind
9364,1,0,0,1,the worker
938,1,0,0,1,his young wife
942,1,0,0,1,the worthy man
8495,1,0,0,1,a person who can understand and value and enjoy what it contains
859,1,0,0,1,the conjurer
943,1,0,1,0,them
8496,1,0,0,1,every man of wealth and rank
946,1,0,1,0,our
8498,1,0,0,1,"our transitory , youthful friends"
948,1,0,1,0,their
850,1,0,0,1,"the loving couple , who had already been seized and detained in a neighboring village"
8501,1,0,0,1,a gracious God
8504,1,0,0,1,a Lutheran country clergyman
949,1,0,0,1,their sisters
8505,1,0,0,1,a Catholic priest
6462,1,0,0,1,Some of my companions
8512,1,0,1,0,we
951,1,0,0,1,the forsaken family
6482,1,0,0,1,artillery
849,1,0,0,1,the military
8462,1,0,0,1,persons who should willingly and gladly bring a favorite lamb to the altar for the health of a beloved father
9361,1,0,0,1,housewife
6501,1,0,0,1,my predecessors
7708,1,0,0,1,"some individuals of a nation , which has so many masterpieces to feel proud of"
8463,1,0,0,1,a beloved father
9350,1,0,0,1,the persons in whom the student and writer would naturally take most interest
8921,1,0,0,1,his aunt
9351,1,0,0,1,the student and writer
8913,1,0,0,1,my men
9353,1,0,0,1,the dressmaker
6498,1,0,0,1,the child of freedom
8597,1,0,0,1,benefactor
8472,1,0,1,0,we
8596,1,0,0,1,my only friend
7711,1,0,0,1,historians
8478,1,0,0,1,My dear uncle
6494,1,0,1,0,you
6493,1,0,0,1,the Muse of tragic art
6491,1,0,0,1,our neighbor
8595,1,0,0,1,My prince
6490,1,0,0,1,my regular teachers
9356,1,0,1,0,us
7714,1,0,0,1,no villain
8479,1,0,0,1,a worthy man to whom you might be useful
6487,1,0,0,1,"one another quite ideal persons , when so transformed and decorated"
9357,1,0,0,1,all needle - workers
8484,1,0,1,0,you
8487,1,0,0,1,the many like them
8488,1,0,0,1,the very persons who would never read a book which had been written just as they require it
8489,1,0,1,0,us
9359,1,0,0,1,mothers
8513,1,0,0,1,that cruel man
7717,1,0,0,1,the author of the one or of the other
6459,1,0,0,1,my spectators
953,1,0,1,0,we
967,1,0,0,1,his daughter
8549,1,0,0,1,No knight
972,1,0,0,1,a happy rival
6432,1,0,0,1,the supposed knight
6431,1,0,0,1,the besiegers
973,1,0,0,1,"his young wife , who already manifested no dislike to go and see the world , and be seen of it"
976,1,0,0,1,a child that can for hours delight itself with an echo
8550,1,0,0,1,"her husband , whom for years she had not lived with"
6428,1,0,0,1,the Christians
977,1,0,0,1,the unseen interlocutor
7722,1,0,0,1,the insane maiden
6427,1,0,0,1,the party of the Christians
7723,1,0,0,1,this noble - minded girl
6421,1,0,0,1,my fellows
978,1,0,0,1,a beggar that lived upon her alms
642,1,0,0,1,counsellor
6418,1,0,0,1,a very seemly corps at length
6415,1,0,0,1,the seamstresses of the house
856,1,0,0,1,"the young man Wilhelm had been speaking to ) , on the border of their several districts"
7725,1,0,1,0,we
984,1,0,1,0,their
8584,1,0,0,1,the unhappy wiseacre
986,1,0,0,1,a substantial burgher
6412,1,0,0,1,our militia
6411,1,0,0,1,a knight
8918,1,0,0,1,a clever forester
7727,1,0,0,1,an unskilful nurse
993,1,0,0,1,the Orientals
8573,1,0,0,1,the general whole
965,1,0,0,1,a man whom he contemned
6433,1,0,1,0,them
964,1,0,0,1,"Wilhelm , who pleaded very hard , unwilling that a man whom he contemned should return to the stage , and convinced that he deserved not such a happiness , could not , with all his rhetoric , produce the slenderest impression"
958,1,0,0,1,the luckless pair
8519,1,0,1,0,thyself
8520,1,0,0,1,a cultivated human being
6457,1,0,0,1,a third party
6456,1,0,0,1,the personage into whose world I had transplanted him
8585,1,0,0,1,the villain who have brought his pretty wife to such a state that she inclines accompanying him
955,1,0,0,1,her aunt
8524,1,0,0,1,the man who does not value it beyond its worth
8525,1,0,1,0,"him,--will"
8529,1,0,0,1,the colonel
8530,1,0,0,1,his enemy
6451,1,0,0,1,the maids
8536,1,0,1,0,We
645,1,0,0,1,the open - handed gallant
8538,1,0,1,0,our
8548,1,0,1,0,they
6445,1,0,0,1,a woodman
959,1,0,0,1,a mean vagabond
6444,1,0,0,1,our families
7718,1,0,0,1,one race
8541,1,0,1,0,us
8542,1,0,0,1,your people
644,1,0,0,1,housekeeper
8543,1,0,0,1,witness
6439,1,0,0,1,his venerable aunt
6438,1,0,0,1,a neighboring playmate
961,1,0,0,1,its relatives
8547,1,0,0,1,a rival
963,1,0,0,1,Both parents
6502,1,0,0,1,the white pretty near each other
6504,1,0,0,1,a person that would pick up a pin from her path
8631,1,0,1,0,You
931,1,0,0,1,the prisoner
6619,1,0,0,1,Both lovers
8629,1,0,1,0,they
7698,1,0,0,1,"children , with the pure , clear vision of innocence"
9310,1,0,0,1,the men who may be trusted
6613,1,0,0,1,that youth
8401,1,0,1,0,you
9318,1,0,0,1,Ye marvellous sages
6610,1,0,0,1,The unhappy youth
7701,1,0,0,1,the meanest creatures
8626,1,0,0,1,our old physician
7742,1,0,0,1,your equals
932,1,0,0,1,the parents of his bride
8406,1,0,0,1,meritorious people
9323,1,0,0,1,the mother that is gone unworthy of you
8408,1,0,0,1,the person for maintaining that establishment upon your single strength
9324,1,0,0,1,the lovely child
6598,1,0,1,0,they
8409,1,0,0,1,your fellow - actors
8410,1,0,0,1,inferior people
6595,1,0,1,0,we
6594,1,0,0,1,My poor Wilhelm
9328,1,0,0,1,young man
862,1,0,0,1,"the poor , misguided creatures , who were sitting upon bundles of straw , looking tenderly at one another , and scarcely seeming to observe the by - standers . Accident had forced their conductors to bring them from the last village in that unseemly style ; the old chaise , which had previously transported the lady , having there broken down . On that occurrence she had begged for permission to sit beside her friend"
9329,1,0,1,0,Ours
659,1,0,0,1,the playhouse
8611,1,0,0,1,Poor actors
6589,1,0,0,1,a good man
6588,1,0,0,1,"The shopkeeper in H---- , who owes us somewhat , but is withal a good man , has offered me a horse instead of payment . My son"
933,1,0,0,1,his bride
863,1,0,0,1,"one another , and scarcely seeming to observe the by - standers"
840,1,0,0,1,a number of armed men coming through the fields
7707,1,0,1,0,themselves
9309,1,0,0,1,the dregs
9297,1,0,0,1,a mass of men
665,1,0,1,0,our
8375,1,0,0,1,our children
8377,1,0,0,1,a rich and noble couple
930,1,0,0,1,the lady 's parents
6649,1,0,1,0,we
8925,1,0,1,0,We
8169,1,0,0,1,a Northman
6645,1,0,0,1,"A pleasing figure , a sonorous voice"
9302,1,0,0,1,the sick king
6641,1,0,1,0,us
6640,1,0,1,0,They
7696,1,0,0,1,her tyrant
8380,1,0,0,1,worthy pastor
6639,1,0,0,1,no criminal
8382,1,0,0,1,a certain nobleman
9303,1,0,0,1,the sick king 's son
8383,1,0,0,1,some persons of the house
8385,1,0,0,1,a young man in the master
6635,1,0,0,1,thieves
8387,1,0,0,1,this noble and most amiable lady
7697,1,0,0,1,her slave
6631,1,0,0,1,my step - mother
6628,1,0,0,1,your oldest son
8390,1,0,0,1,the Hernhuters
8392,1,0,0,1,no children
6624,1,0,0,1,cruel men
7743,1,0,0,1,worthy friend
6622,1,0,0,1,a rich father
8414,1,0,0,1,courtiers
8417,1,0,0,1,"Ungrateful , inhuman man"
9332,1,0,1,0,us
6580,1,0,1,0,her
8445,1,0,1,0,them
6532,1,0,0,1,every prudent master of a house
6531,1,0,0,1,the human mind
9340,1,0,1,0,they
9341,1,0,0,1,FAMOUS PEOPLE OF ALL AGES
6528,1,0,0,1,some miserable huckster
8447,1,0,0,1,architect
6523,1,0,0,1,any individual man
6520,1,0,1,0,our
6518,1,0,0,1,the Venetians
6517,1,0,0,1,army contractors
8603,1,0,0,1,none that has not been upon it
8449,1,0,0,1,my dear niece
845,1,0,0,1,a young man who came up on horseback
8601,1,0,0,1,the society of gypsies
9342,1,0,0,1,many readers
6511,1,0,0,1,the director of our puppet - show
8453,1,0,0,1,"people who have taken up a notion that they must and will erect a tower , and who yet expend on the foundation not more stones and labor than would be sufficient for a hut"
8457,1,0,0,1,"my friend , whose highest want it was to perfect and unfold your moral nature , had , instead of those bold and noble sacrifices , merely trimmed between your duties to yourself and to your family , your bridegroom , or perhaps your husband"
8459,1,0,0,1,your bridegroom
6508,1,0,0,1,"another , a more lovely goddess"
9345,1,0,0,1,HOMELY GIRLS ON HEALTH AND BEAUTY
9346,1,0,1,0,we
9347,1,0,0,1,all who wish to obtain instruction on matters relating to social usage and society
6506,1,0,0,1,the Muse
7737,1,0,0,1,the people he lived with
9348,1,0,0,1,those who are not experienced in speech or with pen
846,1,0,0,1,the two runaways
9349,1,0,0,1,the mythological heroes
6537,1,0,0,1,the debtor
8442,1,0,0,1,the Divinity
8441,1,0,0,1,advocates of the wicked Spirit
9334,1,0,0,1,a helper in homes following its directions
8418,1,0,1,0,our
6579,1,0,0,1,breathing men
8610,1,0,1,0,you
6572,1,0,0,1,the adventurers
6571,1,0,0,1,the acquaintances
6570,1,0,0,1,the relatives
8420,1,0,0,1,a papa
7741,1,0,0,1,the first large - born child of the Creation
6566,1,0,0,1,her unwearied servants
6563,1,0,0,1,"an invincible , victorious queen"
8424,1,0,0,1,an honorable girl
656,1,0,0,1,the happy two
8425,1,0,1,0,us
8428,1,0,0,1,a traveller in the dark
7705,1,0,0,1,a girl of sixteen
8430,1,0,1,0,Thou
8609,1,0,0,1,simpletons
8431,1,0,0,1,gracious Father
9336,1,0,1,0,your
9337,1,0,0,1,every American family
8924,1,0,1,0,them
6546,1,0,0,1,no man that has a head
8433,1,0,0,1,two people
8606,1,0,0,1,a man of marvellous originality
8438,1,0,1,0,its
934,1,0,1,0,our
8439,1,0,0,1,its Maker
6540,1,0,1,0,our
8941,1,0,0,1,a rich wife
6906,1,0,0,1,"that worthy man to whom I owe so many thanks,--so long have owed money"
7639,1,0,0,1,a few master - strokes
7907,1,0,0,1,"a poor , wretched , lovelorn creature,--lovelorn"
791,1,0,0,1,some watchman
7297,1,0,0,1,a poet who has painted so excellently and so truly the circumstances of their lofty station
7910,1,0,0,1,all the holy angels
7539,1,0,0,1,patient
754,1,0,0,1,"the elder Werner,--a man noted as an active merchant , whose speculations were commonly favored by fortune . But nothing was so much desired by Meister as to confer upon his son those qualities of which himself was destitute , and to leave his children advantages which he reckoned it of the highest importance to possess"
7540,1,0,0,1,widower
7294,1,0,0,1,boy
7911,1,0,0,1,a woman giving herself to the man she loves
7541,1,0,1,0,you
7912,1,0,0,1,the man she loves
8819,1,0,0,1,a loser
7291,1,0,0,1,the first whom this delightful manner of proceeding
9021,1,0,0,1,The boys
9027,1,0,0,1,a child of probably a year old
7288,1,0,0,1,our fair friend
7915,1,0,1,0,them
7918,1,0,1,0,us
9028,1,0,0,1,a female
9029,1,0,0,1,some person tripping down - stairs
7919,1,0,0,1,"a hapless creature , whom , by the weight of my fidelity , I drew to the bottom like a reed , perhaps even broke in pieces"
7286,1,0,0,1,his cousin
7791,1,0,0,1,some actor
7921,1,0,0,1,my beautiful
7284,1,0,0,1,a few such active and prudent friends
7283,1,0,1,0,we
7543,1,0,0,1,the poor soul
7280,1,0,0,1,Dearest father
7277,1,0,0,1,a warrior
7922,1,0,0,1,"my noble , friend"
7538,1,0,0,1,cuckold
902,1,0,0,1,her judges
7924,1,0,0,1,so many women
7298,1,0,0,1,great men
7889,1,0,0,1,"no stick , properly so called"
9014,1,0,0,1,My bodily ailings
9015,1,0,1,0,they
7327,1,0,0,1,a great number of noblemen
9017,1,0,1,0,You
7326,1,0,1,0,their
9018,1,0,0,1,a farmer
7890,1,0,0,1,"the only person that can never be improved , never bent or guided , whether it be self - conceit , stupidity"
7891,1,0,0,1,the two women who appeared before thee in thy youth
7530,1,0,0,1,"those who overstepped the limits of the right , the good , and the becoming"
7531,1,0,1,0,we
7321,1,0,0,1,heirs
8835,1,0,0,1,we women
8971,1,0,0,1,"the man , who , in order to adjust himself to fate , is not required to cast away his whole preceding life"
732,1,0,0,1,"a great actor,--the future founder of that national theatre"
7319,1,0,0,1,these apes
7532,1,0,1,0,you
7897,1,0,0,1,a beginner
7899,1,0,0,1,"a restless , disorderly , and disobedient boy"
7311,1,0,0,1,"a poet of his talents , whose life and death depended on the looks of a king"
8833,1,0,0,1,her steward
7309,1,0,0,1,a nation
7308,1,0,0,1,my author
7307,1,0,0,1,these earthly gods
7303,1,0,0,1,the most distinguished persons
7302,1,0,0,1,a great king
7536,1,0,0,1,bridegroom
7299,1,0,0,1,men of eminent rank
7537,1,0,0,1,husband
7273,1,0,0,1,The goddess of war
903,1,0,0,1,an impudent strumpet
7529,1,0,0,1,a good companion
7227,1,0,0,1,her party
8793,1,0,0,1,a person unconnected with me
7219,1,0,0,1,many worthy men
8792,1,0,0,1,my daughter
7218,1,0,0,1,mankind
7217,1,0,1,0,We
7215,1,0,0,1,little thing
7946,1,0,0,1,people who on such occasions use to gain any thing
9041,1,0,0,1,a child behind the hedge
8791,1,0,0,1,this housemaid
9042,1,0,0,1,her other children
795,1,0,0,1,a present one
879,1,0,0,1,the _ Amthaus _
7208,1,0,0,1,a judge
9045,1,0,0,1,the farmer
9046,1,0,0,1,the farmer 's daughter
7206,1,0,0,1,others of us
7205,1,0,0,1,this fellow
7204,1,0,0,1,a great actor
7202,1,0,0,1,What fellow
8893,1,0,0,1,my dear Theresa
8783,1,0,0,1,that secretary
7558,1,0,0,1,the young couple
7197,1,0,0,1,A large party
9049,1,0,0,1,"The child , meanwhile"
905,1,0,0,1,their families
7189,1,0,0,1,Frenchmen
8968,1,0,0,1,future husbands
8782,1,0,0,1,this baron
7965,1,0,0,1,thy grandfather
7789,1,0,0,1,fools
7229,1,0,0,1,major
7272,1,0,0,1,its patron goddess
794,1,0,0,1,her absent lover
9030,1,0,0,1,"the child , to whom the horses"
7790,1,0,0,1,an author whom I valued
7547,1,0,0,1,any good friend
9032,1,0,0,1,"the mother of six children , perhaps of more"
7267,1,0,0,1,a Minerva
7548,1,0,0,1,Well - informed people
7263,1,0,0,1,certain of the servants
7261,1,0,0,1,some pretty children
726,1,0,0,1,the adored
7927,1,0,0,1,one woman
7252,1,0,0,1,critic
7251,1,0,0,1,The amateur
7929,1,0,0,1,one honest man
9034,1,0,1,0,our
725,1,0,0,1,the loved
7249,1,0,0,1,our little troop
755,1,0,0,1,"an active merchant , whose speculations were commonly favored by fortune"
7248,1,0,0,1,a prince who merits so much veneration
793,1,0,1,0,"him,--and"
7933,1,0,0,1,a half - crazed being
881,1,0,0,1,his new friend
7243,1,0,0,1,The poor child
7242,1,0,0,1,such practised judges
7240,1,0,0,1,a small circle of friends
724,1,0,1,0,mine
9039,1,0,0,1,the person whom I wanted
8794,1,0,1,0,our
7233,1,0,0,1,the prince 's natural son
7230,1,0,0,1,the special favorite of the prince
7888,1,0,0,1,freshmen and bunglers
7526,1,0,0,1,the honorable - minded
8967,1,0,0,1,some little ones
7448,1,0,0,1,Strange man
7842,1,0,1,0,us
7447,1,0,0,1,my benefactor
7446,1,0,0,1,the earthly judge
899,1,0,0,1,The senior
8990,1,0,0,1,exceptions of the happiest kind
887,1,0,0,1,a neighbor
744,1,0,0,1,his otherwise more gifted and valued friend
7433,1,0,0,1,no girl
7815,1,0,0,1,some Frenchmen
7428,1,0,1,0,us
8864,1,0,0,1,family drudges
7426,1,0,0,1,the inquiring courtier
8991,1,0,0,1,a young woman
7424,1,0,0,1,the generous prince
8888,1,0,1,0,us
7421,1,0,0,1,"men that feel superior to such objections , when the case requires it"
8889,1,0,0,1,"a man whom I so highly valued gave the preference , not to my person"
7843,1,0,0,1,men of lofty minds
8992,1,0,0,1,a man advanced in life
7419,1,0,0,1,their friends
7418,1,0,0,1,hesitation people
7416,1,0,1,0,us
7505,1,0,0,1,a rope - dancer
8582,1,0,0,1,our guest
7845,1,0,0,1,a leader
785,1,0,0,1,a conjurer
8993,1,0,0,1,the son of any honest farmer in the neighborhood
7850,1,0,0,1,the most distinguished persons of the age
7852,1,0,0,1,active and busy men in so many provinces of art
8873,1,0,0,1,her family
7449,1,0,1,0,Thou
7855,1,0,0,1,the motley crowd that squeeze into the wardrobe of a theatre
7841,1,0,0,1,individual men
7490,1,0,0,1,school - boys
7486,1,0,0,1,some proper judge
7485,1,0,0,1,their possessor
8976,1,0,0,1,a doctor
7825,1,0,0,1,my ever - ailing husband
748,1,0,0,1,Wilhelm 's father
7475,1,0,0,1,those that merited to please
8978,1,0,1,0,his
8980,1,0,0,1,"The man to whom the universe does not reveal directly what relation it has to him , whose heart does not tell him what he owes to himself and others"
7492,1,0,0,1,the largest audience
7472,1,0,1,0,himself
7493,1,0,1,0,You
7828,1,0,0,1,any living creature
7470,1,0,0,1,a hired slave
888,1,0,0,1,"The _ Amtmann _ , who had no particular taste for such extraordinary occurrences , being wo nt on these occasions to commit frequent errors , and , with the best intentions"
7467,1,0,0,1,one exalted above it
7466,1,0,0,1,a noble soul
8983,1,0,0,1,that man
8975,1,0,0,1,a moralist
8985,1,0,0,1,my generous friend
7461,1,0,0,1,giver and receiver
8987,1,0,0,1,the one party
7832,1,0,1,0,you
7457,1,0,0,1,their inferiors
7455,1,0,1,0,her
8874,1,0,0,1,every person in it
7833,1,0,0,1,a strange creature
7834,1,0,1,0,they
7839,1,0,0,1,"a nation,--foolish"
889,1,0,0,1,the higher powers
7405,1,0,0,1,genius
7792,1,0,0,1,the whole nation
7517,1,0,0,1,my prototype
7371,1,0,0,1,so many poets
900,1,0,0,1,the pretty criminal
7370,1,0,0,1,the present apparition
7869,1,0,1,0,them
787,1,0,0,1,short - sighted turnkeys
7367,1,0,0,1,all half - men
7872,1,0,0,1,the ruling powers
7364,1,0,0,1,thou good little creature
7363,1,0,1,0,us
7518,1,0,0,1,my hero
7362,1,0,0,1,these forlorn beings
9006,1,0,0,1,some lucky rival
8844,1,0,0,1,the lady whom I lived with
9008,1,0,0,1,his false and artful friends
7359,1,0,0,1,"an unknown man , who takes a genuine interest in you"
7357,1,0,0,1,a silly mongrel
7356,1,0,0,1,a wandering ballad - monger
